instrument,datetime,profit_growth,inventory_turn_days,inventory_turnover,asset_turn_days,revenue_growth,gross_margin,roe,ocf_to_np,roa,ar_turnover,net_margin,ar_turn_days
SZ000916,2003-12-31,1.200460921785,1.909878418379,188.493674013842,2180.63069234806,11.718283444982,63.0976165887,6.04,0.569183906995,5.8016758435,163.063923829378,35.142534476,2.20772315265
SZ000916,2003-09-30,-15.297016532012,1.327545602173,203.382843917441,2208.82323764,4.352231741481,63.314571099,,0.555747714581,4.5063492387,249.738837797578,36.865662649,1.081129400541
SZ000916,2003-06-30,-16.35320919754,1.439902016596,125.008506082584,2433.29204312374,3.457494640045,62.2450986163,,0.605561551615,2.8102639277,203.092011132834,37.9899603015,0.88629778688
SZ000916,2003-03-31,6.301437104231,1.411355153948,63.768499196138,2523.65779508959,13.35161009856,59.8806260466,,0.651711592436,1.4498272455,115.61798681085,40.654086996,0.778425593478
SZ000916,2002-12-31,7.537268838605,1.855925461663,193.973307353331,2574.63000700926,12.337078942354,67.9847381774,6.16,0.602098651428,5.4419283544,703.314350759051,38.9193112145,0.511862156106
SZ000916,2002-09-30,12.335201745151,1.383584903344,195.145234201023,2460.52714397725,20.517248646094,70.8010348165,,,5.0397673684,265.344707515112,45.927720034,1.017544320098
SZ000916,2002-06-30,23.183419287448,1.513184319496,118.954444399737,2679.87996187462,20.92056582751,70.2842183219,,0.582532329595,3.2034870505,126.877549357597,47.6942264154,1.418690705419
SZ000916,2002-03-31,,,,3036.8409610559,,,,,1.3030794673,,43.969390021,
SZ000916,2001-12-31,-42.46544750412,1.108245466691,324.837782621432,3053.11858682367,11.126913945913,71.3487906365,5.85,0.709596882659,4.7256180923,163.266903725611,40.077423422,2.204978423582
SZ000916,2001-09-30,,,,,,71.7727587654,,,,,49.3590542364,
SZ000916,2001-06-30,-15.334665202909,0.754151878885,238.678713187102,3328.21091633125,13.796799096804,71.0966707735,3.03,0.77907147687,2.5414748603,74.359759795206,46.9920242978,2.420664086271
SZ000916,2000-12-31,70.312884796467,0.420267760924,856.596754431703,3238.32831222472,17.14291179738,71.8682930884,10.76,0.85044752682,8.7577935956,75.727386612409,78.7794748702,4.753894411312
SZ000916,2000-06-30,16.81853948936,0.034434068768,5227.38109209101,3650.474771077,8.691834921275,68.7136990438,,0.267906928419,3.1143808748,,63.1609378383,
SZ000916,1999-12-31,44.039245865894,0.395042232341,911.294971848254,3015.20931129514,18.923427545617,64.66586375,,0.640976455095,6.4717766593,,54.2048923436,
SZ000916,1999-06-30,,,,,,62.2300904557,,0.654630337262,,,58.767026698,
SZ000916,1998-12-31,-10.392522310243,0.887872671312,405.463544077729,2835.46691617937,12.012596118317,64.0728221492,,,5.6820229223,,44.7533000363,
SZ000916,1997-12-31,39.843455306897,0.486595771492,739.833802699304,3235.70972635526,11.384064167033,58.106418424,,,6.2241581854,,55.9432477196,
SZ000916,1996-12-31,,0.134388235355,2678.80591666667,,,58.2285560388,,,8.7954097255,,44.5582975624,
